zip_code,zcta,source,zcta_crosswalk
65218,65201,geonames,65203
65299,65251,geonames,65201
65409,65401,geonames,65409
65666,65655,geonames,65666
65673,65672,geonames,65739
65675,65633,geonames,65675
65688,65775,geonames,65688
65726,65672,geonames,65726
65741,65773,geonames,65741
65765,65742,geonames,65809
65801,65803,geonames,65801
65805,65803,geonames,65806
65808,65803,geonames,65804
65814,65803,geonames,65804
65817,65803,geonames,65807
65890,65803,geonames,65804
65897,65807,geonames,65897
65898,65806,geonames,65803
66019,66019,tiger,66018
66063,66061,geonames,66062
66110,66111,geonames,66102
66113,66106,geonames,66111
66119,66111,geonames,66103
66160,66111,geonames,66160
66222,66202,geonames,66205
66225,66061,geonames,66213
66250,66215,geonames,66219
66251,66061,geonames,66251
66276,66061,geonames,66202
66282,66061,geonames,66212
66283,66061,geonames,66223
66286,66203,geonames,66226
66505,66503,geonames,66502
66601,66612,geonames,66603
66620,66615,geonames,66619
66624,66615,geonames,66619
66630,,,66619
66636,66612,geonames,66606
66647,66615,geonames,66604
66667,66615,geonames,66604
66675,66615,geonames,66618
66683,66612,geonames,66603
66728,66728,geonames,66739
66742,66749,geonames,66742
66759,66736,geonames,
66961,66935,geonames,66961
67102,67156,geonames,67102
67221,67216,geonames,67221
67275,67212,geonames,67209
67276,67212,geonames,67209
67277,67212,geonames,67209
67278,67202,geonames,67207
67476,67448,geonames,67476
67504,67566,geonames,67501
67585,67543,geonames,67501
67627,67601,geonames,67627
68009,68008,geonames,
68056,68059,geonames,68056
68103,68102,geonames,68108
68109,68102,geonames,68108
68119,68102,geonames,68110
68120,68102,geonames,
68139,68102,geonames,68137
68145,68102,geonames,68137
68155,68102,geonames,
68172,68102,geonames,68131
68175,68102,geonames,68131
68180,68102,geonames,68124
68182,68102,geonames,68182
68183,68102,geonames,68183
68198,68102,geonames,68105
68330,68359,geonames,68330
68429,68375,geonames,68429
68501,68402,geonames,68508
68509,68502,geonames,68508
68529,68524,geonames,68507
68544,68502,geonames,68512
68583,68502,geonames,68503
68588,68503,geonames,68588
68802,68810,geonames,68803
68969,68969,geonames,68920
70009,70001,geonames,70002
70010,70001,geonames,70002
70011,70001,geonames,70002
70033,70001,geonames,70003
70055,70001,geonames,70005
70060,70001,geonames,70002
70064,70062,geonames,70065
70097,70094,geonames,70062
70141,70112,geonames,70126
70142,70112,geonames,70113
70143,70112,geonames,70037
70145,70112,geonames,70117
70146,70112,geonames,70117
70148,70122,geonames,70148
70150,70112,geonames,70113
70151,70112,geonames,70113
70152,70112,geonames,70113
70153,70112,geonames,70113
70154,70112,geonames,70115
70156,70112,geonames,70113
70157,70112,geonames,70113
70158,70130,geonames,70113
70159,70112,geonames,70117
70160,70112,geonames,70113
70161,70112,geonames,70113
70164,70112,geonames,70113
70165,70112,geonames,70130
70166,70112,geonames,70113
70167,70112,geonames,70119
70170,70112,geonames,70130
70172,70112,geonames,70130
70174,70112,geonames,70114
70175,70112,geonames,70115
70176,70112,geonames,70130
70177,70112,geonames,70117
70178,70112,geonames,70118
70179,70112,geonames,70119
70182,70112,geonames,70122
70183,70112,geonames,70123
70184,70112,geonames,70119
70185,70112,geonames,70118
70186,70112,geonames,70126
70187,70112,geonames,70127
70189,70112,geonames,70129
70190,70112,geonames,70130
70310,70301,geonames,70310
70457,70435,geonames,70457
70459,70445,geonames,70458
70469,70458,geonames,70460
70470,70445,geonames,70471
70504,70503,geonames,70506
70509,70508,geonames,70501
70522,70538,geonames,70522
70527,70578,geonames,70526
70551,70570,geonames,70551
70593,70506,geonames,70501
70596,70501,geonames,70506
70598,70506,geonames,70508
70602,70663,geonames,70601
70606,70663,geonames,70605
70609,70663,geonames,70609
70612,70663,geonames,70611
70616,70663,geonames,70615
70629,70663,geonames,70629
70704,70811,geonames,70714
70707,70778,geonames,70737
70718,70778,geonames,70737
70728,70769,geonames,70737
70738,70725,geonames,70778
70786,70706,geonames,70786
70792,70723,geonames,70743
70804,70808,geonames,70802
70813,70807,geonames,70813
70821,70815,geonames,70801
70822,70811,geonames,70806
70823,70811,geonames,70802
70825,70811,geonames,70825
70826,70811,geonames,70801
70827,70815,geonames,70816
70831,70811,geonames,70801
70833,70811,geonames,70801
70835,70811,geonames,70816
70837,70811,geonames,70801
70873,70811,geonames,70801
70874,70714,geonames,70811
70879,70811,geonames,70817
70884,70811,geonames,70810
70891,70806,geonames,70801
70892,70806,geonames,70805
70893,70803,geonames,70820
70894,70811,geonames,70803
70895,70811,geonames,70815
70896,70811,geonames,70806
70898,70811,geonames,70808
71002,71070,geonames,71002
71009,71107,geonames,71009
71066,71457,geonames,71066
71080,71045,geonames,71028
71102,71111,geonames,71103
71113,71006,geonames,71112
71120,71111,geonames,71101
71130,71111,geonames,71103
71133,71111,geonames,71103
71134,71111,geonames,71104
71135,71111,geonames,71105
71136,71111,geonames,71106
71137,71111,geonames,71107
71138,71111,geonames,71108
71148,71111,geonames,71108
71149,71111,geonames,71129
71150,71101,geonames,71103
71151,71111,geonames,71108
71152,71111,geonames,71108
71153,71111,geonames,71101
71154,71111,geonames,71101
71156,71111,geonames,71101
71161,71111,geonames,71101
71162,71111,geonames,71101
71163,71111,geonames,71101
71164,71111,geonames,71101
71165,71111,geonames,71101
71166,71111,geonames,71101
71172,71006,geonames,71111
71210,71292,geonames,71201
71211,71292,geonames,71201
71212,71201,geonames,71212
71213,71292,geonames,71201
71218,71269,geonames,71218
71230,71295,geonames,71230
71240,71203,geonames,71201
71242,71263,geonames,71242
71273,71235,geonames,71270
71281,71292,geonames,71201
71294,71292,geonames,71291
71307,71303,geonames,71302
71309,71409,geonames,71301
71315,71346,geonames,71301
71320,71355,geonames,71320
71330,71302,geonames,71330
71359,71360,geonames,71359
71377,71377,geonames,71343
71415,71435,geonames,71415
71428,71469,geonames,71428
71434,71447,geonames,71434
71475,71446,geonames,71475
71477,71417,geonames,71360
71497,71457,geonames,71497
71611,71602,geonames,71601
71678,71643,geonames,71678
71711,71711,geonames,71701
71721,71743,geonames,71721
71728,71743,geonames,71728
71748,71742,geonames,71748
71828,71857,geonames,71858
71831,71862,geonames,71831
71864,71857,geonames,71864
71902,71913,geonames,71901
71914,71901,geonames,71913
71942,71923,geonames,71942
72028,72031,geonames,72028
72037,72037,geonames,72046
72052,72143,geonames,72052
72053,72206,geonames,72053
72066,72176,geonames,72066
72075,72112,geonames,72075
72105,72104,geonames,
72124,72211,geonames,72120
72133,72160,geonames,72133
72149,72149,geonames,72143
72158,72019,geonames,72015
72178,72143,geonames,72178
72180,72206,geonames,72180
72182,72168,geonames,72182
72183,72206,geonames,72183
72190,72211,geonames,72116
72199,72119,geonames,72199
72203,72113,geonames,72202
72214,72114,geonames,72204
72215,72211,geonames,72205
72216,72116,geonames,72206
72217,72117,geonames,72207
72219,72211,geonames,72209
72225,72211,geonames,72205
72255,72201,geonames,72205
72260,72204,geonames,72210
72295,72211,geonames,72202
72313,72350,geonames,72313
72321,72321,geonames,72358
72352,72360,geonames,72352
72369,72355,geonames,72369
72387,72396,geonames,72387
72391,72370,geonames,72391
72405,,zbp,72405
72475,72429,geonames,72479
72545,72581,geonames,72543
72615,72601,geonames,72615
72643,,,72644
72657,72560,geonames,72680
72713,72712,geonames,72713
72741,72704,geonames,72703
72765,72762,geonames,72764
72766,72764,geonames,72762
72812,72837,geonames,72802
72829,72834,geonames,72829
72905,72903,geonames,72905
72906,72903,geonames,72908
72914,72903,geonames,72904
72918,72903,geonames,72908
72919,72903,geonames,72908
73001,73009,geonames,73001
73022,73036,geonames,73022
73031,73010,geonames,73031
73070,73071,geonames,73070
73101,73107,geonames,73102
73113,73151,geonames,73114
73123,73102,geonames,73132
73124,73151,geonames,73109
73125,73102,geonames,73107
73126,73151,geonames,73109
73136,73102,geonames,73117
73137,73151,geonames,73107
73140,73121,geonames,73110
73143,73151,geonames,73129
73144,73151,geonames,73119
73146,73151,geonames,73102
73147,73151,geonames,73107
73148,73151,geonames,73108
73152,73151,geonames,73117
73153,73151,geonames,73160
73155,73151,geonames,73115
73156,73151,geonames,73120
73157,73151,geonames,73112
73163,73151,geonames,73102
73164,73151,geonames,73102
73167,73102,geonames,73109
73172,73122,geonames,73162
73178,73151,geonames,73112
73184,73151,geonames,73114
73185,73102,geonames,
73189,73151,geonames,73159
73190,73102,geonames,73104
73194,73151,geonames,73105
73195,73102,geonames,73159
73196,73151,geonames,73102
73301,78731,geonames,78704
73344,78731,geonames,78744
73435,73438,geonames,73435
73436,73401,geonames,73436
73488,73481,geonames,73488
73502,73507,geonames,73501
73523,73560,geonames,73523
73558,73507,geonames,73501
73668,73645,geonames,73668
73706,73701,geonames,73703
73770,73724,geonames,73770
73960,73949,geonames,73960
74004,74006,geonames,74003
74077,74074,geonames,74077
74101,74133,geonames,74103
74121,74107,geonames,74103
74141,74107,geonames,74129
74147,74107,geonames,74145
74148,74107,geonames,74106
74149,74107,geonames,74106
74150,74107,geonames,74103
74152,74107,geonames,74114
74153,74107,geonames,74135
74155,74107,geonames,74145
74156,74073,geonames,74106
74158,74107,geonames,74115
74159,74107,geonames,74104
74169,74107,geonames,74129
74170,74107,geonames,74136
74171,74103,geonames,74171
74193,74107,geonames,74136
74335,74354,geonames,74339
74402,74403,geonames,74401
74440,74462,geonames,74472
74559,74563,geonames,74578
74702,74726,geonames,74701
74721,74726,geonames,74721
74737,74728,geonames,74737
74866,74826,geonames,74866
74947,74940,geonames,74947
75014,75215,geonames,75039
75015,75039,geonames,75061
75016,75039,geonames,75038
75017,75215,geonames,75061
75026,75074,geonames,75023
75027,76205,geonames,75028
75029,75057,geonames,75067
75033,76227,geonames,75033
75036,75034,geonames,75036
75045,75040,geonames,75044
75047,75040,geonames,75041
75049,75040,geonames,75043
75053,75050,geonames,75051
75059,,,75061
75064,,,75061
75072,75069,geonames,75072
75083,75215,geonames,75080
75085,75215,geonames,75081
75086,75074,geonames,75023
75118,75142,geonames,75161
75121,75442,geonames,75173
75138,75215,geonames,75137
75168,75152,geonames,75165
75185,75181,geonames,75149
75187,75215,geonames,75150
75221,75204,geonames,75201
75222,75215,geonames,75208
75242,75215,geonames,75202
75250,75215,geonames,75201
75260,75215,geonames,75208
75261,75215,geonames,75261
75262,75215,geonames,75208
75263,75215,geonames,75208
75264,75215,geonames,75208
75265,75215,geonames,75208
75266,75215,geonames,75208
75267,75215,geonames,75208
75275,75215,geonames,75205
75283,75215,geonames,75208
75284,75215,geonames,75208
75285,75215,geonames,75208
75301,75215,geonames,75237
75303,75215,geonames,75217
75312,75215,geonames,75208
75313,75215,geonames,75201
75320,75215,geonames,75208
75326,75215,geonames,75208
75336,75215,geonames,75253
75339,75215,geonames,75216
75342,75215,geonames,75247
75354,75215,geonames,75220
75355,75215,geonames,75238
75356,75215,geonames,75247
75357,75215,geonames,75228
75358,75226,geonames,75235
75359,75215,geonames,75214
75360,75215,geonames,75206
75367,75215,geonames,75230
75368,75215,geonames,75063
75370,75215,geonames,75287
75372,75215,geonames,75206
75373,75215,geonames,75208
75374,75215,geonames,75243
75376,75215,geonames,75224
75378,75215,geonames,75220
75379,75215,geonames,75252
75380,75215,geonames,75240
75381,75215,geonames,75234
75382,75215,geonames,75231
75389,75215,geonames,75243
75391,75215,geonames,75254
75392,75215,geonames,75208
75393,75215,geonames,75218
75394,75215,geonames,75218
75395,75215,geonames,75201
75397,75215,geonames,75208
75398,75215,geonames,75211
75429,75428,geonames,75429
75434,75435,geonames,75434
75505,75503,geonames,75501
75564,75657,geonames,75564
75607,75604,geonames,75602
75608,75604,geonames,75605
75615,75604,geonames,75605
75636,75686,geonames,75638
75653,75652,geonames,75654
75658,75684,geonames,75658
75659,75692,geonames,75659
75671,75670,geonames,75671
75680,75681,geonames,75680
75687,75654,geonames,75687
75689,75684,geonames,75689
75694,75672,geonames,75694
75711,75702,geonames,75711
75712,75706,geonames,75702
75713,75706,geonames,75701
75782,75770,geonames,75782
75798,75706,geonames,75701
75799,75706,geonames,75701
75802,75801,geonames,75803
75832,75832,geonames,75751
75865,75845,geonames,75865
75880,75861,geonames,75803
75884,75861,geonames,75884
75886,75861,geonames,75886
75903,75949,geonames,75903
75915,75901,geonames,75904
75963,75964,geonames,75965
75978,75978,geonames,75961
76003,76112,geonames,76017
76005,76111,geonames,76005
76007,76111,geonames,76010
76019,76010,geonames,76013
76094,76111,geonames,76013
76096,76111,geonames,76018
76101,76111,geonames,76102
76113,76111,geonames,76102
76121,76111,geonames,76116
76122,76111,geonames,76115
76124,76111,geonames,76112
76130,76111,geonames,76109
76136,76111,geonames,76135
76147,76111,geonames,76107
76150,76111,geonames,76102
76161,76111,geonames,76106
76162,76111,geonames,76132
76163,76111,geonames,76133
76181,76111,geonames,76180
76185,76111,geonames,76109
76190,76104,geonames,76137
76191,76111,geonames,76102
76192,76111,geonames,76179
76193,76111,geonames,76102
76195,76104,geonames,76102
76196,76111,geonames,76102
76197,76111,geonames,76102
76198,76111,geonames,76102
76199,76111,geonames,76102
76202,76209,geonames,76201
76203,76201,geonames,76203
76204,76205,geonames,76201
76206,76210,geonames,76205
76241,76240,geonames,76241
76267,76234,geonames,76267
76369,76367,geonames,76360
76439,76066,geonames,76439
76461,76401,geonames,76446
76508,76508,geonames,76504
76533,76513,geonames,76501
76547,76541,geonames,76542
76684,76640,geonames,76691
76702,76701,geonames,76712
76703,76710,geonames,76706
76715,76710,geonames,76704
76716,76710,geonames,76706
76799,76707,geonames,76706
76880,76844,geonames,76880
76886,76861,geonames,76905
76902,76903,geonames,76902
76906,76903,geonames,76904
76909,76903,geonames,76909
76949,76949,geonames,76945
77001,77026,geonames,77007
77201,77201,geonames,77007
77202,77018,geonames,77014
77204,77018,geonames,77204
77205,77018,geonames,77032
77207,77018,geonames,77017
77209,77002,geonames,77007
77210,77002,geonames,77007
77212,77002,geonames,77007
77213,77018,geonames,77013
77215,77018,geonames,77042
77216,77018,geonames,77034
77217,77018,geonames,77017
77218,77018,geonames,77084
77219,77018,geonames,77019
77220,77018,geonames,77020
77221,77018,geonames,77021
77222,77018,geonames,77022
77223,77018,geonames,77023
77224,77018,geonames,77024
77225,77018,geonames,77025
77226,77018,geonames,77026
77227,77018,geonames,77027
77228,77018,geonames,77078
77229,77018,geonames,77013
77230,77018,geonames,77054
77231,77018,geonames,77035
77233,77018,geonames,77051
77234,77018,geonames,77034
77235,77018,geonames,77035
77236,77018,geonames,77074
77237,77018,geonames,77057
77238,77018,geonames,77088
77240,77018,geonames,77040
77241,77018,geonames,77040
77242,77018,geonames,77042
77243,77018,geonames,77080
77244,77018,geonames,77077
77245,77018,geonames,77045
77248,77018,geonames,77008
77249,77018,geonames,77009
77251,77018,geonames,77007
77252,77002,geonames,77007
77253,77002,geonames,77007
77254,77018,geonames,77098
77255,77018,geonames,77055
77256,77018,geonames,77027
77257,77018,geonames,77057
77258,77018,geonames,77058
77259,77018,geonames,77062
77261,77018,geonames,77023
77262,77018,geonames,77012
77263,77018,geonames,77063
77265,77018,geonames,77005
77266,77018,geonames,77006
77267,77018,geonames,77067
77268,77018,geonames,77014
77269,77018,geonames,77070
77270,77018,geonames,77008
77271,77018,geonames,77031
77272,77018,geonames,77072
77273,77018,geonames,77090
77274,77018,geonames,77074
77275,77018,geonames,77075
77277,77018,geonames,77005
77279,77018,geonames,77024
77280,77018,geonames,77080
77282,77018,geonames,77077
77284,77018,geonames,77084
77287,77018,geonames,77017
77288,77018,geonames,77004
77289,77018,geonames,77062
77290,77018,geonames,77090
77291,77018,geonames,77088
77292,77003,geonames,77018
77293,77018,geonames,77093
77299,77018,geonames,77007
77305,77302,geonames,77301
77315,77018,geonames,77032
77325,77345,geonames,77339
77341,77340,geonames,77341
77343,77340,geonames,77320
77344,77340,geonames,77320
77348,77340,geonames,77320
77349,77340,geonames,77320
77353,77354,geonames,77355
77387,77386,geonames,77380
77391,77373,geonames,77379
77393,77301,geonames,77381
77402,77018,geonames,77401
77413,77094,geonames,77493
77431,77480,geonames,77431
77491,77493,geonames,77449
77496,77469,geonames,77479
77508,77058,geonames,77505
77522,77520,geonames,77521
77552,77554,geonames,77551
77553,77554,geonames,77550
77555,77554,geonames,77555
77582,77575,geonames,77582
77588,77511,geonames,77581
77592,77554,geonames,77590
77641,77705,geonames,77640
77643,77642,geonames,77640
77704,77706,geonames,77701
77710,77701,geonames,77705
77720,77701,geonames,77707
77725,77701,geonames,77705
77726,77713,geonames,77706
77841,77845,geonames,77840
77842,77802,geonames,77840
77843,77802,geonames,77843
77844,77802,geonames,77840
77850,75831,geonames,75846
77852,77836,geonames,77852
77863,77879,geonames,77863
77866,77868,geonames,77866
77875,77831,geonames,77875
77882,77859,geonames,77882
77902,77976,geonames,77901
77903,77901,geonames,77904
77986,77964,geonames,77986
78042,78041,geonames,78040
78060,78060,geonames,78071
78062,78008,geonames,78062
78074,78006,geonames,78074
78111,78118,geonames,78111
78206,78208,geonames,78205
78241,78208,geonames,78227
78246,78208,geonames,78216
78265,78208,geonames,78217
78268,78208,geonames,78238
78269,78208,geonames,78249
78270,78208,geonames,78232
78278,78208,geonames,78230
78279,78208,geonames,78216
78280,78208,geonames,78230
78283,78208,geonames,78204
78284,78212,geonames,78217
78285,78208,geonames,78217
78288,78205,geonames,78240
78289,78208,geonames,78217
78291,78208,geonames,78205
78292,78208,geonames,78205
78293,78208,geonames,78205
78294,78208,geonames,78205
78295,78208,geonames,78205
78296,78208,geonames,78205
78297,78208,geonames,78205
78298,78208,geonames,78205
78299,78208,geonames,78205
78335,78335,geonames,78373
78347,78415,geonames,78347
78350,78368,geonames,78022
78360,78361,geonames,78360
78403,78406,geonames,78401
78426,78406,geonames,78408
78427,78401,geonames,78413
78460,78401,geonames,78408
78463,78406,geonames,78404
78465,78406,geonames,78405
78466,78406,geonames,78411
78467,78406,geonames,78415
78468,78406,geonames,78412
78469,78406,geonames,78408
78472,78380,geonames,78415
78480,78406,geonames,78418
78502,78539,geonames,78501
78540,78539,geonames,78540
78547,78582,geonames,78547
78599,78596,geonames,78599
78651,78731,geonames,78717
78658,78648,geonames,78658
78667,78619,geonames,78666
78674,78626,geonames,78674
78680,78626,geonames,78681
78682,78626,geonames,78664
78683,78626,geonames,78664
78708,78731,geonames,78758
78709,78731,geonames,78749
78710,78757,geonames,78754
78711,78731,geonames,78701
78713,78701,geonames,78712
78714,78701,geonames,78754
78715,78701,geonames,78745
78716,78733,geonames,78746
78718,78731,geonames,78758
78720,78731,geonames,78759
78760,78731,geonames,78744
78761,78731,geonames,78752
78762,78731,geonames,78702
78763,78653,geonames,78703
78764,78660,geonames,78704
78765,78731,geonames,78751
78766,78701,geonames,78757
78769,78731,geonames,
78772,78731,geonames,78704
78773,78731,geonames,78701
78774,78731,geonames,78701
78778,78731,geonames,78701
78783,78731,geonames,78723
78799,78701,geonames,78721
78841,78840,geonames,78841
78842,78840,geonames,78842
79002,79057,geonames,79002
79008,79007,geonames,79008
79066,79065,geonames,79066
79073,79041,geonames,79073
79105,79105,geonames,79029
79114,79118,geonames,79109
79116,79124,geonames,79106
79117,79108,geonames,79107
79120,79104,geonames,79103
79159,79107,geonames,79124
79166,79103,geonames,79101
79168,79103,geonames,79104
79172,79103,geonames,79101
79174,79103,geonames,79101
79185,79103,geonames,79119
79223,79248,geonames,79223
79383,79381,geonames,79383
79402,79401,geonames,79402
79408,79407,geonames,79401
79409,79401,geonames,79406
79430,79403,geonames,79415
79452,79403,geonames,79412
79453,79401,geonames,79423
79464,79382,geonames,79424
79490,79403,geonames,79407
79491,79403,geonames,79412
79493,79403,geonames,79413
79499,79403,geonames,79416
79516,79526,geonames,79549
79604,79602,geonames,79601
79608,79602,geonames,79605
79697,79602,geonames,79605
79702,79706,geonames,79701
79704,79706,geonames,79701
79708,79706,geonames,79705
79710,79706,geonames,79705
79711,79701,geonames,79706
79712,79706,geonames,79705
79721,79720,geonames,79721
79740,79752,geonames,79743
79760,79766,geonames,79761
79768,79761,geonames,79762
79769,79761,geonames,79769
79776,79766,geonames,79776
79831,79831,geonames,79830
79832,79830,geonames,79832
79910,79907,geonames,79925
79913,79835,geonames,79912
79914,79907,geonames,79924
79918,79916,geonames,79918
79923,79907,geonames,79903
79926,79907,geonames,79915
79929,79907,geonames,79927
79931,79907,geonames,79930
79937,79907,geonames,79925
79940,79907,geonames,79901
79942,79942,geonames,76943
79961,79907,geonames,79925
79976,79907,geonames,79930
79980,79907,geonames,79901
79990,79907,geonames,
79995,79907,geonames,79905
79996,79907,geonames,79936
79997,79907,geonames,79925
79998,79907,geonames,79905
79999,79907,geonames,79905
80001,80002,geonames,80004
80006,80002,geonames,80005
80035,80030,geonames,80031
80040,80011,geonames,80010
80041,80102,geonames,80011
80044,80102,geonames,80014
80046,80102,geonames,80015
80047,80102,geonames,80017
80151,80110,geonames,80113
80155,80110,geonames,80112
80161,80120,geonames,80121
80162,80465,geonames,80123
80163,80135,geonames,80130
80201,80010,geonames,80202
80208,80203,geonames,80210
80217,80203,geonames,80216
80243,80203,geonames,80205
80244,80203,geonames,80202
80248,80203,geonames,80202
80250,80203,geonames,80210
80251,80203,geonames,80014
80252,80203,geonames,
80257,80203,geonames,80202
80263,80203,geonames,80237
80265,80203,geonames,80202
80266,80202,geonames,80266
80271,80203,geonames,80202
80274,80202,geonames,80290
80299,80203,geonames,80202
80306,80455,geonames,80302
80307,80455,geonames,80305
80308,80302,geonames,80301
80309,80302,geonames,80310
80314,80455,geonames,80503
80430,80480,geonames,80430
80437,80465,geonames,80439
80474,80422,geonames,80474
80477,80477,geonames,80487
80488,80488,geonames,80487
80497,80497,geonames,80498
80511,80511,geonames,80517
80522,80524,geonames,80521
80527,80521,geonames,80525
80539,80537,geonames,80538
80553,80521,geonames,80525
80632,80634,geonames,80631
80633,80631,geonames,80634
80638,80631,geonames,80620
80646,80615,geonames,80646
80732,80729,geonames,80732
80826,80828,geonames,80826
80841,80828,geonames,80840
80912,80903,geonames,80930
80931,80903,geonames,80911
80932,80903,geonames,80909
80933,80903,geonames,80907
80934,80903,geonames,80904
80935,80903,geonames,80910
80936,80903,geonames,80918
80937,80903,geonames,80905
80941,80903,geonames,80918
80944,80903,geonames,
80949,80903,geonames,80919
80950,80903,geonames,80909
80960,80903,geonames,80905
80962,80903,geonames,80920
80970,80903,geonames,80915
80977,80903,geonames,80925
80995,80903,geonames,80920
80997,80903,geonames,80921
81002,81004,geonames,81003
81009,81022,geonames,81001
81010,81022,geonames,81003
81011,81022,geonames,81003
81012,81022,geonames,81003
81034,81033,geonames,81063
81038,81038,geonames,81054
81046,81082,geonames,81046
81228,81211,geonames,81228
81231,81231,geonames,81230
81502,81503,geonames,81501
81658,81620,geonames,81657
82002,82001,geonames,82009
82003,82009,geonames,82001
82006,82001,geonames,82009
82008,82001,geonames,
82010,82001,geonames,82009
82071,82070,geonames,82072
82218,82240,geonames,82218
82310,82520,geonames,82310
82602,82601,geonames,82609
82605,82601,geonames,82609
82615,82334,geonames,82327
82715,82715,geonames,82701
83205,83204,geonames,83201
83403,83404,geonames,83401
83405,83404,geonames,83402
83415,83404,geonames,83402
83438,83445,geonames,83438
83441,83448,geonames,83440
83601,83601,geonames,83716
83606,83656,geonames,83605
83652,83644,geonames,83651
83653,83607,geonames,83651
83671,83671,geonames,83611
83701,83709,geonames,83702
83708,83634,geonames,83709
83711,83634,geonames,83704
83715,83634,geonames,83705
83717,83634,geonames,83716
83719,83634,geonames,83709
83720,83634,geonames,83720
83722,83634,geonames,83702
83725,83634,geonames,83725
83726,83634,geonames,83706
83729,83634,geonames,83712
83731,83634,geonames,
83732,83634,geonames,83702
83756,83634,geonames,83702
83799,83702,geonames,83709
84008,84078,geonames,84008
84009,84095,geonames,84009
84059,84663,geonames,84059
84090,84123,geonames,84093
84091,84123,geonames,84070
84110,84123,geonames,84101
84114,84123,geonames,84114
84122,84123,geonames,84116
84125,84123,geonames,84104
84126,84123,geonames,84104
84127,84123,geonames,84104
84129,84118,geonames,84129
84130,84123,geonames,84104
84131,84123,geonames,84104
84132,84103,geonames,84112
84134,84123,geonames,84116
84136,84111,geonames,
84138,84111,geonames,84138
84141,84123,geonames,84117
84144,84144,tiger,84101
84145,84123,geonames,84101
84150,84123,geonames,84150
84151,84123,geonames,84116
84152,84111,geonames,84106
84157,84123,geonames,84107
84165,84123,geonames,84115
84170,84123,geonames,84120
84171,84123,geonames,84121
84189,84111,geonames,
84190,84123,geonames,84115
84322,84339,geonames,84322
84402,84404,geonames,84401
84408,84403,geonames,84408
84409,84404,geonames,84405
84415,84404,geonames,84403
84602,84062,geonames,84602
84603,84606,geonames,84601
84605,84663,geonames,84606
84644,84637,geonames,84644
84791,84770,geonames,84790
85005,85004,geonames,85009
85010,85004,geonames,85008
85011,85004,geonames,85013
85025,85004,geonames,
85026,85004,geonames,85026
85036,85004,geonames,85034
85038,85004,geonames,85008
85039,85004,geonames,85008
85046,85004,geonames,85032
85060,85004,geonames,85018
85061,85004,geonames,85017
85062,85004,geonames,85008
85063,85004,geonames,85031
85064,85004,geonames,85016
85065,85004,geonames,85034
85066,85004,geonames,85042
85067,85004,geonames,85013
85068,85004,geonames,85020
85069,85004,geonames,85021
85070,85004,geonames,85048
85071,85004,geonames,85029
85072,85004,geonames,85008
85073,85004,geonames,85008
85074,85004,geonames,85034
85075,85004,geonames,85033
85076,85004,geonames,85044
85078,85004,geonames,85032
85079,85004,geonames,85017
85080,85004,geonames,85027
85082,85004,geonames,85008
85097,85004,geonames,
85098,85004,geonames,
85117,85118,geonames,85119
85130,85193,geonames,85122
85190,85545,geonames,85119
85191,85128,geonames,85191
85211,85256,geonames,85201
85214,85210,geonames,85213
85216,85210,geonames,85208
85236,85295,geonames,85236
85244,85224,geonames,85225
85246,85225,geonames,85224
85252,85256,geonames,85257
85261,85250,geonames,85258
85267,85250,geonames,85260
85271,85250,geonames,85257
85274,85210,geonames,85202
85275,85210,geonames,85213
85277,85210,geonames,85215
85280,85282,geonames,85281
85285,85281,geonames,85282
85299,85234,geonames,85296
85312,85301,geonames,85302
85318,85301,geonames,85308
85329,85323,geonames,85329
85366,85350,geonames,85364
85372,85351,geonames,85373
85378,85374,geonames,85378
85385,85345,geonames,85381
85532,85539,geonames,85532
85548,85552,geonames,85546
85628,85646,geonames,85621
85636,85616,geonames,85635
85639,85634,geonames,85639
85662,85646,geonames,
85670,85610,geonames,85635
85702,85716,geonames,85701
85703,85716,geonames,85705
85709,85711,geonames,85709
85717,85716,geonames,85719
85720,85716,geonames,85701
85721,85719,geonames,85721
85722,85716,geonames,85719
85725,85716,geonames,85713
85728,85716,geonames,85718
85731,85716,geonames,85710
85732,85716,geonames,85711
85733,85716,geonames,85719
85734,85756,geonames,85734
85740,85716,geonames,85704
85744,85716,geonames,85747
85751,85716,geonames,85715
85752,85716,geonames,85741
85754,85716,geonames,85745
85775,85716,geonames,85701
85902,85901,geonames,85902
86005,86001,geonames,86005
86302,86305,geonames,86303
86304,86305,geonames,86301
86312,86315,geonames,86314
86340,86323,geonames,86336
86402,86409,geonames,86401
86412,86401,geonames,86409
86439,86429,geonames,86442
87060,87031,geonames,87060
87101,87048,geonames,87101
87103,87105,geonames,87102
87115,87117,geonames,87105
87119,87105,geonames,87106
87125,87105,geonames,87102
87131,87105,geonames,87106
87151,87121,geonames,87151
87153,87105,geonames,87112
87154,87105,geonames,87111
87158,87102,geonames,87107
87174,87105,geonames,87124
87176,87105,geonames,87110
87181,87105,geonames,87112
87184,87105,geonames,87114
87185,87105,geonames,87116
87187,87105,geonames,87114
87190,87105,geonames,87110
87191,87105,geonames,87111
87192,87105,geonames,87112
87193,87105,geonames,87114
87194,87105,geonames,87104
87196,87105,geonames,87106
87197,87102,geonames,87107
87198,87102,geonames,87108
87199,87105,geonames,87109
87365,87323,geonames,87365
87502,87501,geonames,87505
